case_id,reference_fsm_id,faulty_fsm_id,complexity,state_count,transition_count,event_count,mutation_operator,difficulty_score,oracle_state_coverage,oracle_transition_coverage,oracle_event_coverage,reference_bpr,faulty_bpr,bpr_delta,valid_reference,valid_faulty,status
case_000726,synthetic_769_10_5,synthetic_769_10_5__faulty__wrong_event__726043,medium,10,30,5,wrong_event,21.020000,1.000000,1.000000,1.000000,1.000000,0.910256,0.089744,True,True,completed
case_000727,synthetic_770_20_10,synthetic_770_20_10__faulty__wrong_initial_state__727043,large,20,80,10,wrong_initial_state,33.680000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000728,synthetic_771_50_15,synthetic_771_50_15__faulty__duplicate_transition__728043,very_large,50,252,15,duplicate_transition,58.200000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000729,synthetic_772_5_3,synthetic_772_5_3__faulty__dead_state_intro__729043,small,5,10,3,dead_state_intro,12.250000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000730,synthetic_773_10_5,synthetic_773_10_5__faulty__guard_flip__730043,medium,10,31,5,guard_flip,21.630000,1.000000,1.000000,1.000000,1.000000,0.918605,0.081395,True,True,completed
case_000731,synthetic_774_20_10,synthetic_774_20_10__faulty__guard_weaken__731043,large,20,81,10,guard_weaken,33.120000,1.000000,1.000000,1.000000,1.000000,0.995575,0.004425,True,True,completed
case_000732,synthetic_775_50_15,synthetic_775_50_15__faulty__guard_strengthen__732043,very_large,50,250,15,guard_strengthen,60.590000,1.000000,1.000000,1.000000,1.000000,0.987500,0.012500,True,True,completed
case_000733,synthetic_776_5_3,synthetic_776_5_3__faulty__action_corruption__733043,small,5,10,3,action_corruption,12.250000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000734,synthetic_777_10_5,synthetic_777_10_5__faulty__timeout_corruption__734043,medium,10,30,5,timeout_corruption,21.350000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000735,synthetic_778_20_10,synthetic_778_20_10__faulty__delay_corruption__735043,large,20,80,10,delay_corruption,32.180000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000736,synthetic_779_50_15,synthetic_779_50_15__faulty__nondeterminism_intro__736043,very_large,50,250,15,nondeterminism_intro,60.540000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000737,synthetic_780_5_3,synthetic_780_5_3__faulty__unreachable_state_intro__737043,small,5,10,3,unreachable_state_intro,12.250000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000738,,,medium,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 738: variable_intra_class requires at least one FSM variable
case_000739,synthetic_782_20_10,synthetic_782_20_10__faulty__guard_inter_class__739043,large,20,82,10,guard_inter_class,34.240000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000740,synthetic_783_50_15,synthetic_783_50_15__faulty__action_full_mutation__740043,very_large,50,251,15,action_full_mutation,61.330000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000741,,,small,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 741: timed_selective_mutation requires timed transitions
case_000742,synthetic_785_10_5,synthetic_785_10_5__faulty__missing_transition__742043,medium,10,31,5,missing_transition,20.750000,1.000000,1.000000,1.000000,1.000000,0.911392,0.088608,True,True,completed
case_000743,synthetic_786_20_10,synthetic_786_20_10__faulty__wrong_target__743043,large,20,81,10,wrong_target,36.150000,1.000000,1.000000,1.000000,1.000000,0.471616,0.528384,True,True,completed
case_000744,synthetic_787_50_15,synthetic_787_50_15__faulty__wrong_source__744043,very_large,50,251,15,wrong_source,58.970000,1.000000,1.000000,1.000000,1.000000,0.926594,0.073406,True,True,completed
case_000745,synthetic_788_5_3,synthetic_788_5_3__faulty__wrong_event__745043,small,5,10,3,wrong_event,13.600000,1.000000,1.000000,1.000000,1.000000,0.961538,0.038462,True,True,completed
case_000746,synthetic_789_10_5,synthetic_789_10_5__faulty__wrong_initial_state__746043,medium,10,31,5,wrong_initial_state,22.180000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000747,synthetic_790_20_10,synthetic_790_20_10__faulty__duplicate_transition__747043,large,20,80,10,duplicate_transition,33.710000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000748,synthetic_791_50_15,synthetic_791_50_15__faulty__dead_state_intro__748043,very_large,50,251,15,dead_state_intro,58.950000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000749,synthetic_792_5_3,synthetic_792_5_3__faulty__guard_flip__749043,small,5,11,3,guard_flip,14.480000,1.000000,1.000000,1.000000,1.000000,0.476190,0.523810,True,True,completed
case_000750,synthetic_793_10_5,synthetic_793_10_5__faulty__guard_weaken__750043,medium,10,30,5,guard_weaken,19.650000,1.000000,1.000000,1.000000,1.000000,0.988095,0.011905,True,True,completed
case_000751,synthetic_794_20_10,synthetic_794_20_10__faulty__guard_strengthen__751043,large,20,83,10,guard_strengthen,34.360000,1.000000,1.000000,1.000000,1.000000,0.995434,0.004566,True,True,completed
case_000752,synthetic_795_50_15,synthetic_795_50_15__faulty__action_corruption__752043,very_large,50,254,15,action_corruption,60.380000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000753,synthetic_796_5_3,synthetic_796_5_3__faulty__timeout_corruption__753043,small,5,10,3,timeout_corruption,13.900000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000754,synthetic_797_10_5,synthetic_797_10_5__faulty__delay_corruption__754043,medium,10,32,5,delay_corruption,21.780000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000755,synthetic_798_20_10,synthetic_798_20_10__faulty__nondeterminism_intro__755043,large,20,80,10,nondeterminism_intro,31.430000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000756,synthetic_799_50_15,synthetic_799_50_15__faulty__unreachable_state_intro__756043,very_large,50,252,15,unreachable_state_intro,60.410000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000757,,,small,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 757: variable_intra_class requires at least one FSM variable
case_000758,synthetic_801_10_5,synthetic_801_10_5__faulty__guard_inter_class__758043,medium,10,30,5,guard_inter_class,21.620000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000759,synthetic_802_20_10,synthetic_802_20_10__faulty__action_full_mutation__759043,large,20,80,10,action_full_mutation,31.890000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000760,,,very_large,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 760: timed_selective_mutation requires timed transitions
case_000761,synthetic_804_5_3,synthetic_804_5_3__faulty__missing_transition__761043,small,5,10,3,missing_transition,14.050000,1.000000,1.000000,1.000000,1.000000,0.772727,0.227273,True,True,completed
case_000762,synthetic_805_10_5,synthetic_805_10_5__faulty__wrong_target__762043,medium,10,30,5,wrong_target,22.430000,1.000000,1.000000,1.000000,1.000000,0.987654,0.012346,True,True,completed
case_000763,synthetic_806_20_10,synthetic_806_20_10__faulty__wrong_source__763043,large,20,82,10,wrong_source,34.210000,1.000000,1.000000,1.000000,1.000000,0.995781,0.004219,True,False,completed
case_000764,synthetic_807_50_15,synthetic_807_50_15__faulty__wrong_event__764043,very_large,50,251,15,wrong_event,61.980000,1.000000,1.000000,1.000000,1.000000,0.998804,0.001196,True,True,completed
case_000765,synthetic_808_5_3,synthetic_808_5_3__faulty__wrong_initial_state__765043,small,5,10,3,wrong_initial_state,13.300000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000766,synthetic_809_10_5,synthetic_809_10_5__faulty__duplicate_transition__766043,medium,10,32,5,duplicate_transition,20.280000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000767,synthetic_810_20_10,synthetic_810_20_10__faulty__dead_state_intro__767043,large,20,81,10,dead_state_intro,33.870000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000768,synthetic_811_50_15,synthetic_811_50_15__faulty__guard_flip__768043,very_large,50,252,15,guard_flip,61.210000,1.000000,1.000000,1.000000,1.000000,0.926239,0.073761,True,True,completed
case_000769,synthetic_812_5_3,synthetic_812_5_3__faulty__guard_weaken__769043,small,5,10,3,guard_weaken,13.300000,1.000000,1.000000,1.000000,1.000000,0.961538,0.038462,True,True,completed
case_000770,synthetic_813_10_5,synthetic_813_10_5__faulty__guard_strengthen__770043,medium,10,30,5,guard_strengthen,20.330000,1.000000,1.000000,1.000000,1.000000,0.987654,0.012346,True,True,completed
case_000771,synthetic_814_20_10,synthetic_814_20_10__faulty__action_corruption__771043,large,20,82,10,action_corruption,32.900000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000772,synthetic_815_50_15,synthetic_815_50_15__faulty__timeout_corruption__772043,very_large,50,251,15,timeout_corruption,59.780000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000773,synthetic_816_5_3,synthetic_816_5_3__faulty__delay_corruption__773043,small,5,11,3,delay_corruption,13.730000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000774,synthetic_817_10_5,synthetic_817_10_5__faulty__nondeterminism_intro__774043,medium,10,31,5,nondeterminism_intro,21.500000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000775,synthetic_818_20_10,synthetic_818_20_10__faulty__unreachable_state_intro__775043,large,20,80,10,unreachable_state_intro,35.180000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000776,,,very_large,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 776: variable_intra_class requires at least one FSM variable
case_000777,,,small,0,0,0,guard_inter_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'guard_inter_class' for case 777: guard_inter_class requires at least two guarded transitions
case_000778,synthetic_821_10_5,synthetic_821_10_5__faulty__action_full_mutation__778043,medium,10,30,5,action_full_mutation,20.470000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000779,,,large,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 779: timed_selective_mutation requires timed transitions
case_000780,synthetic_823_50_15,synthetic_823_50_15__faulty__missing_transition__780043,very_large,50,250,15,missing_transition,61.950000,1.000000,1.000000,1.000000,1.000000,0.998780,0.001220,True,True,completed
case_000781,synthetic_824_5_3,synthetic_824_5_3__faulty__wrong_target__781043,small,5,11,3,wrong_target,14.480000,1.000000,1.000000,1.000000,1.000000,0.952381,0.047619,True,True,completed
case_000782,synthetic_825_10_5,synthetic_825_10_5__faulty__wrong_source__782043,medium,10,31,5,wrong_source,22.930000,1.000000,1.000000,1.000000,1.000000,0.987013,0.012987,True,True,completed
case_000783,synthetic_826_20_10,synthetic_826_20_10__faulty__wrong_event__783043,large,20,80,10,wrong_event,32.180000,1.000000,1.000000,1.000000,1.000000,0.995763,0.004237,True,True,completed
case_000784,synthetic_827_50_15,synthetic_827_50_15__faulty__wrong_initial_state__784043,very_large,50,250,15,wrong_initial_state,62.760000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000785,synthetic_828_5_3,synthetic_828_5_3__faulty__duplicate_transition__785043,small,5,10,3,duplicate_transition,13.750000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000786,synthetic_829_10_5,synthetic_829_10_5__faulty__dead_state_intro__786043,medium,10,30,5,dead_state_intro,22.780000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000787,synthetic_830_20_10,synthetic_830_20_10__faulty__guard_flip__787043,large,20,81,10,guard_flip,33.270000,1.000000,1.000000,1.000000,1.000000,0.963415,0.036585,True,True,completed
case_000788,synthetic_831_50_15,synthetic_831_50_15__faulty__guard_weaken__788043,very_large,50,252,15,guard_weaken,59.760000,1.000000,1.000000,1.000000,1.000000,0.998822,0.001178,True,True,completed
case_000789,synthetic_832_5_3,synthetic_832_5_3__faulty__guard_strengthen__789043,small,5,11,3,guard_strengthen,13.280000,1.000000,1.000000,1.000000,1.000000,0.761905,0.238095,True,True,completed
case_000790,synthetic_833_10_5,synthetic_833_10_5__faulty__action_corruption__790043,medium,10,30,5,action_corruption,21.020000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000791,synthetic_834_20_10,synthetic_834_20_10__faulty__timeout_corruption__791043,large,20,81,10,timeout_corruption,30.930000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000792,synthetic_835_50_15,synthetic_835_50_15__faulty__delay_corruption__792043,very_large,50,250,15,delay_corruption,59.780000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000793,synthetic_836_5_3,synthetic_836_5_3__faulty__nondeterminism_intro__793043,small,5,11,3,nondeterminism_intro,14.330000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000794,synthetic_837_10_5,synthetic_837_10_5__faulty__unreachable_state_intro__794043,medium,10,30,5,unreachable_state_intro,21.020000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000795,,,large,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 795: variable_intra_class requires at least one FSM variable
case_000796,synthetic_839_50_15,synthetic_839_50_15__faulty__guard_inter_class__796043,very_large,50,252,15,guard_inter_class,59.670000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000797,synthetic_840_5_3,synthetic_840_5_3__faulty__action_full_mutation__797043,small,5,10,3,action_full_mutation,13.300000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000798,,,medium,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 798: timed_selective_mutation requires timed transitions
case_000799,synthetic_842_20_10,synthetic_842_20_10__faulty__missing_transition__799043,large,20,82,10,missing_transition,32.580000,1.000000,1.000000,1.000000,1.000000,0.995413,0.004587,True,True,completed
case_000800,synthetic_843_50_15,synthetic_843_50_15__faulty__wrong_target__800043,very_large,50,250,15,wrong_target,58.240000,1.000000,1.000000,1.000000,1.000000,0.998810,0.001190,True,True,completed
case_000801,synthetic_844_5_3,synthetic_844_5_3__faulty__wrong_source__801043,small,5,10,3,wrong_source,13.000000,1.000000,1.000000,1.000000,1.000000,0.454545,0.545455,True,False,completed
case_000802,synthetic_845_10_5,synthetic_845_10_5__faulty__wrong_event__802043,medium,10,30,5,wrong_event,21.080000,1.000000,1.000000,1.000000,1.000000,0.975309,0.024691,True,False,completed
case_000803,synthetic_846_20_10,synthetic_846_20_10__faulty__wrong_initial_state__803043,large,20,80,10,wrong_initial_state,32.210000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000804,synthetic_847_50_15,synthetic_847_50_15__faulty__duplicate_transition__804043,very_large,50,250,15,duplicate_transition,59.090000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
