case_id,oracle_depth,declared_max_steps,mutation_operator,size_class,scenario_policy,reference_bpr,faulty_bpr,bpr_delta,fault_detected,final_bpr,repair_delta_bpr,complete_repair,effective_repair,oracle_state_coverage,oracle_transition_coverage,oracle_event_coverage,scenario_count,mean_scenario_length,median_scenario_length,max_scenario_length,max_scenario_steps
case_000032,extended_60,60,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000063,extended_60,60,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,101,49.574257,47,60,60
case_000006,extended_60,60,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000025,extended_60,60,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000044,extended_60,60,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000027,extended_60,60,guard_flip,large,depth-forced,1.0,0.552934,0.447066,True,1.0,0.447066,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000046,extended_60,60,guard_flip,medium,depth-forced,1.0,0.575862,0.424138,True,1.0,0.424138,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000065,extended_60,60,guard_flip,small,depth-forced,1.0,0.210905,0.789095,True,1.0,0.789095,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000008,extended_60,60,guard_flip,very_large,depth-forced,1.0,0.889799,0.110201,True,1.0,0.110201,True,True,1.0,1.0,1.0,275,47.945455,47,60,60
case_000055,extended_60,60,guard_inter_class,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000074,extended_60,60,guard_inter_class,medium,depth-forced,1.0,0.898851,0.101149,True,1.0,0.101149,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000017,extended_60,60,guard_inter_class,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,31,55.354839,60,60,60
case_000036,extended_60,60,guard_inter_class,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,273,47.948718,47,60,60
case_000067,extended_60,60,guard_strengthen,large,depth-forced,1.0,0.606171,0.393829,True,1.0,0.393829,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000010,extended_60,60,guard_strengthen,medium,depth-forced,1.0,0.660153,0.339847,True,1.0,0.339847,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000029,extended_60,60,guard_strengthen,small,depth-forced,1.0,0.176153,0.823847,True,1.0,0.823847,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000048,extended_60,60,guard_strengthen,very_large,depth-forced,1.0,0.919376,0.080624,True,1.0,0.080624,True,True,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000047,extended_60,60,guard_weaken,large,depth-forced,1.0,0.83451,0.16549,True,1.0,0.16549,True,True,1.0,1.0,1.0,103,49.514563,47,60,60
case_000066,extended_60,60,guard_weaken,medium,depth-forced,1.0,0.339847,0.660153,True,1.0,0.660153,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000009,extended_60,60,guard_weaken,small,depth-forced,1.0,0.164336,0.835664,True,1.0,0.835664,True,True,1.0,1.0,1.0,31,55.354839,60,60,60
case_000028,extended_60,60,guard_weaken,very_large,depth-forced,1.0,0.884034,0.115966,True,1.0,0.115966,True,True,1.0,1.0,1.0,273,47.948718,47,60,60
case_000039,extended_60,60,missing_transition,large,depth-forced,1.0,0.79996,0.20004,True,1.0,0.20004,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000058,extended_60,60,missing_transition,medium,depth-forced,1.0,0.602033,0.397967,True,1.0,0.397967,True,True,1.0,1.0,1.0,51,52.078431,48,60,60
case_000001,extended_60,60,missing_transition,small,depth-forced,1.0,0.108448,0.891552,True,1.0,0.891552,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000020,extended_60,60,missing_transition,very_large,depth-forced,1.0,0.858341,0.141659,True,1.0,0.141659,True,True,1.0,1.0,1.0,271,47.95572,47,60,60
case_000071,extended_60,60,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000014,extended_60,60,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000033,extended_60,60,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000052,extended_60,60,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000031,extended_60,60,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,101,49.574257,47,60,60
case_000050,extended_60,60,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,51,52.078431,48,60,60
case_000069,extended_60,60,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,31,55.354839,60,60,60
case_000012,extended_60,60,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,272,47.955882,47.0,60,60
case_000015,extended_60,60,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000034,extended_60,60,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,52,51.980769,48.0,60,60
case_000053,extended_60,60,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,31,55.354839,60,60,60
case_000072,extended_60,60,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,272,47.955882,47.0,60,60
case_000023,extended_60,60,wrong_event,large,depth-forced,1.0,0.656081,0.343919,True,1.0,0.343919,True,True,1.0,1.0,1.0,101,49.574257,47,60,60
case_000042,extended_60,60,wrong_event,medium,depth-forced,1.0,0.589272,0.410728,True,1.0,0.410728,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000061,extended_60,60,wrong_event,small,depth-forced,1.0,0.08568,0.91432,True,1.0,0.91432,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000004,extended_60,60,wrong_event,very_large,depth-forced,1.0,0.85914,0.14086,True,1.0,0.14086,True,True,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000043,extended_60,60,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.803791,0.803791,False,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000062,extended_60,60,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.472797,0.472797,False,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000005,extended_60,60,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.0,0.0,False,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000024,extended_60,60,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.698142,0.698142,False,True,1.0,1.0,1.0,275,47.945455,47,60,60
case_000003,extended_60,60,wrong_source,large,depth-forced,1.0,0.686025,0.313975,True,1.0,0.313975,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000022,extended_60,60,wrong_source,medium,depth-forced,1.0,0.670115,0.329885,True,1.0,0.329885,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000041,extended_60,60,wrong_source,small,depth-forced,1.0,0.179149,0.820851,True,1.0,0.820851,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000060,extended_60,60,wrong_source,very_large,depth-forced,1.0,0.931037,0.068963,True,1.0,0.068963,True,True,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000059,extended_60,60,wrong_target,large,depth-forced,1.0,0.846215,0.153785,True,0.846215,0.0,False,False,1.0,1.0,1.0,101,49.574257,47,60,60
case_000002,extended_60,60,wrong_target,medium,depth-forced,1.0,0.489081,0.510919,True,0.489081,0.0,False,False,1.0,1.0,1.0,51,52.078431,48,60,60
case_000021,extended_60,60,wrong_target,small,depth-forced,1.0,0.251648,0.748352,True,0.251648,0.0,False,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000040,extended_60,60,wrong_target,very_large,depth-forced,1.0,0.87204,0.12796,True,0.87204,0.0,False,False,1.0,1.0,1.0,273,47.948718,47,60,60
case_000087,extended_60,60,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000106,extended_60,60,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,52,51.980769,48.0,60,60
case_000125,extended_60,60,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000144,extended_60,60,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000151,extended_60,60,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,101,49.574257,47,60,60
case_000094,extended_60,60,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000113,extended_60,60,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,31,55.354839,60,60,60
case_000132,extended_60,60,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000083,extended_60,60,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000102,extended_60,60,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,52,51.980769,48.0,60,60
case_000121,extended_60,60,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000140,extended_60,60,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,275,47.945455,47,60,60
case_000127,extended_60,60,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000146,extended_60,60,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000089,extended_60,60,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000108,extended_60,60,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000139,extended_60,60,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000082,extended_60,60,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000101,extended_60,60,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000120,extended_60,60,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,273,47.948718,47,60,60
case_000103,extended_60,60,guard_flip,large,depth-forced,1.0,0.599314,0.400686,True,1.0,0.400686,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000122,extended_60,60,guard_flip,medium,depth-forced,1.0,0.509036,0.490964,True,1.0,0.490964,True,True,1.0,1.0,1.0,51,52.078431,48,60,60
case_000141,extended_60,60,guard_flip,small,depth-forced,1.0,0.098862,0.901138,True,1.0,0.901138,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000084,extended_60,60,guard_flip,very_large,depth-forced,1.0,0.895199,0.104801,True,1.0,0.104801,True,True,1.0,1.0,1.0,271,47.95572,47,60,60
case_000131,extended_60,60,guard_inter_class,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,103,49.514563,47,60,60
case_000150,extended_60,60,guard_inter_class,medium,depth-forced,1.0,0.531418,0.468582,True,1.0,0.468582,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000093,extended_60,60,guard_inter_class,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000112,extended_60,60,guard_inter_class,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,273,47.948718,47,60,60
case_000143,extended_60,60,guard_strengthen,large,depth-forced,1.0,0.754743,0.245257,True,1.0,0.245257,True,True,1.0,1.0,1.0,101,49.574257,47,60,60
case_000086,extended_60,60,guard_strengthen,medium,depth-forced,1.0,0.497318,0.502682,True,1.0,0.502682,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000105,extended_60,60,guard_strengthen,small,depth-forced,1.0,0.161174,0.838826,True,1.0,0.838826,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000124,extended_60,60,guard_strengthen,very_large,depth-forced,1.0,0.939512,0.060488,True,1.0,0.060488,True,True,1.0,1.0,1.0,272,47.955882,47.0,60,60
case_000123,extended_60,60,guard_weaken,large,depth-forced,1.0,0.905828,0.094172,True,1.0,0.094172,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000142,extended_60,60,guard_weaken,medium,depth-forced,1.0,0.378161,0.621839,True,1.0,0.621839,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000085,extended_60,60,guard_weaken,small,depth-forced,1.0,0.15676,0.84324,True,1.0,0.84324,True,True,1.0,1.0,1.0,31,55.354839,60,60,60
case_000104,extended_60,60,guard_weaken,very_large,depth-forced,1.0,0.858059,0.141941,True,1.0,0.141941,True,True,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000115,extended_60,60,missing_transition,large,depth-forced,1.0,0.72452,0.27548,True,1.0,0.27548,True,True,1.0,1.0,1.0,102,49.539216,47.0,60,60
case_000134,extended_60,60,missing_transition,medium,depth-forced,1.0,0.30728,0.69272,True,1.0,0.69272,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000077,extended_60,60,missing_transition,small,depth-forced,1.0,0.156177,0.843823,True,1.0,0.843823,True,True,1.0,1.0,1.0,31,55.354839,60,60,60
case_000096,extended_60,60,missing_transition,very_large,depth-forced,1.0,0.948413,0.051587,True,1.0,0.051587,True,True,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000147,extended_60,60,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,101,49.574257,47,60,60
case_000090,extended_60,60,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000109,extended_60,60,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,32,55.125,60.0,60,60
case_000128,extended_60,60,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,271,47.95572,47,60,60
case_000107,extended_60,60,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000126,extended_60,60,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000145,extended_60,60,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,31,55.354839,60,60,60
case_000088,extended_60,60,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000091,extended_60,60,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000110,extended_60,60,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000129,extended_60,60,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,31,55.354839,60,60,60
case_000148,extended_60,60,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000099,extended_60,60,wrong_event,large,depth-forced,1.0,0.758217,0.241783,True,1.0,0.241783,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000118,extended_60,60,wrong_event,medium,depth-forced,1.0,0.405747,0.594253,True,1.0,0.594253,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000137,extended_60,60,wrong_event,small,depth-forced,1.0,0.151588,0.848412,True,1.0,0.848412,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000080,extended_60,60,wrong_event,very_large,depth-forced,1.0,0.960135,0.039865,True,1.0,0.039865,True,True,1.0,1.0,1.0,272,47.955882,47.0,60,60
case_000119,extended_60,60,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.526114,0.526114,False,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000138,extended_60,60,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.236822,0.236822,False,True,1.0,1.0,1.0,51,52.078431,48,60,60
case_000081,extended_60,60,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.480186,0.480186,False,True,1.0,1.0,1.0,31,55.354839,60,60,60
case_000100,extended_60,60,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.363898,0.363898,False,True,1.0,1.0,1.0,275,47.945455,47,60,60
case_000079,extended_60,60,wrong_source,large,depth-forced,1.0,0.57839,0.42161,True,0.629319,0.050929,False,True,1.0,1.0,1.0,101,49.574257,47,60,60
case_000098,extended_60,60,wrong_source,medium,depth-forced,1.0,0.666284,0.333716,True,1.0,0.333716,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000117,extended_60,60,wrong_source,small,depth-forced,1.0,0.081486,0.918514,True,1.0,0.918514,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000136,extended_60,60,wrong_source,very_large,depth-forced,1.0,0.749045,0.250955,True,0.912452,0.163407,False,True,1.0,1.0,1.0,273,47.948718,47,60,60
case_000135,extended_60,60,wrong_target,large,depth-forced,1.0,0.937288,0.062712,True,0.937288,0.0,False,False,1.0,1.0,1.0,101,49.574257,47,60,60
case_000078,extended_60,60,wrong_target,medium,depth-forced,1.0,0.719923,0.280077,True,0.719923,0.0,False,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000097,extended_60,60,wrong_target,small,depth-forced,1.0,0.13541,0.86459,True,0.13541,0.0,False,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000116,extended_60,60,wrong_target,very_large,depth-forced,1.0,0.928286,0.071714,True,0.928286,0.0,False,False,1.0,1.0,1.0,271,47.95572,47,60,60
case_000163,extended_60,60,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000182,extended_60,60,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000201,extended_60,60,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,31,55.354839,60,60,60
case_000220,extended_60,60,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,271,47.95572,47,60,60
case_000227,extended_60,60,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000170,extended_60,60,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000189,extended_60,60,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,31,55.354839,60,60,60
case_000208,extended_60,60,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000159,extended_60,60,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000178,extended_60,60,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000197,extended_60,60,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000216,extended_60,60,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,273,47.948718,47,60,60
case_000203,extended_60,60,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,102,49.539216,47.0,60,60
case_000222,extended_60,60,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000165,extended_60,60,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000184,extended_60,60,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,272,47.955882,47.0,60,60
case_000215,extended_60,60,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000158,extended_60,60,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000177,extended_60,60,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000196,extended_60,60,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,272,47.955882,47.0,60,60
case_000179,extended_60,60,guard_flip,large,depth-forced,1.0,0.72071,0.27929,True,1.0,0.27929,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000198,extended_60,60,guard_flip,medium,depth-forced,1.0,0.6659,0.3341,True,1.0,0.3341,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000217,extended_60,60,guard_flip,small,depth-forced,1.0,0.282205,0.717795,True,1.0,0.717795,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000160,extended_60,60,guard_flip,very_large,depth-forced,1.0,0.871807,0.128193,True,1.0,0.128193,True,True,1.0,1.0,1.0,271,47.95572,47,60,60
case_000207,extended_60,60,guard_inter_class,large,depth-forced,1.0,0.684614,0.315386,True,1.0,0.315386,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000226,extended_60,60,guard_inter_class,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,51,52.078431,48,60,60
case_000169,extended_60,60,guard_inter_class,small,depth-forced,1.0,0.152187,0.847813,True,1.0,0.847813,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000188,extended_60,60,guard_inter_class,very_large,depth-forced,1.0,0.913204,0.086796,True,1.0,0.086796,True,True,1.0,1.0,1.0,271,47.95572,47,60,60
case_000219,extended_60,60,guard_strengthen,large,depth-forced,1.0,0.504739,0.495261,True,1.0,0.495261,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000162,extended_60,60,guard_strengthen,medium,depth-forced,1.0,0.398076,0.601924,True,1.0,0.601924,True,True,1.0,1.0,1.0,52,51.980769,48.0,60,60
case_000181,extended_60,60,guard_strengthen,small,depth-forced,1.0,0.312762,0.687238,True,1.0,0.687238,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000200,extended_60,60,guard_strengthen,very_large,depth-forced,1.0,0.874637,0.125363,True,1.0,0.125363,True,True,1.0,1.0,1.0,273,47.948718,47,60,60
case_000199,extended_60,60,guard_weaken,large,depth-forced,1.0,0.605969,0.394031,True,1.0,0.394031,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000218,extended_60,60,guard_weaken,medium,depth-forced,1.0,0.420934,0.579066,True,1.0,0.579066,True,True,1.0,1.0,1.0,51,52.078431,48,60,60
case_000161,extended_60,60,guard_weaken,small,depth-forced,1.0,0.108448,0.891552,True,1.0,0.891552,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000180,extended_60,60,guard_weaken,very_large,depth-forced,1.0,0.932968,0.067032,True,1.0,0.067032,True,True,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000191,extended_60,60,missing_transition,large,depth-forced,1.0,0.801573,0.198427,True,1.0,0.198427,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000210,extended_60,60,missing_transition,medium,depth-forced,1.0,0.929217,0.070783,True,1.0,0.070783,True,True,1.0,1.0,1.0,51,52.078431,48,60,60
case_000153,extended_60,60,missing_transition,small,depth-forced,1.0,0.188137,0.811863,True,1.0,0.811863,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000172,extended_60,60,missing_transition,very_large,depth-forced,1.0,0.928013,0.071987,True,1.0,0.071987,True,True,1.0,1.0,1.0,272,47.955882,47.0,60,60
case_000223,extended_60,60,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,101,49.574257,47,60,60
case_000166,extended_60,60,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000185,extended_60,60,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000204,extended_60,60,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,273,47.948718,47,60,60
case_000183,extended_60,60,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000202,extended_60,60,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,51,52.078431,48,60,60
case_000221,extended_60,60,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,31,55.354839,60,60,60
case_000164,extended_60,60,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
